accuracy,ratio,time
0.92,0.8741796103839771,6.467286586761475
0.9336666666666666,0.6185319430309058,0.8882286548614502
0.8623333333333334,0.1847897227764196,0.38935089111328125
0.9276666666666666,0.2680728239950034,0.46466994285583496
0.9133333333333333,0.6106275698774835,0.551478385925293
0.9103333333333333,0.25579232729643386,0.45233654975891113
0.87,0.1968787640698889,0.43573617935180664
0.8960000000000001,0.30718442817975694,0.481839656829834
0.9036666666666666,0.8035188905159274,0.5679903030395508
0.9243333333333333,0.5199597601764637,0.4697246551513672
0.9326666666666666,0.602764222882297,0.5196120738983154
0.934,1.0277815468186458,0.505293607711792
0.9283333333333332,0.5866819688538808,0.482846736907959
0.8916666666666667,0.5670030882867968,0.4550025463104248
0.9283333333333332,0.4176815476947252,0.523289680480957
0.9176666666666666,1.0318841626422213,0.5934126377105713
0.9086666666666666,0.598743659375193,0.50282883644104
0.9286666666666666,0.791634980013637,0.5523242950439453
0.9203333333333333,0.5867913719425095,0.49384403228759766
0.899,0.7284546963305734,0.48829150199890137
0.8936666666666667,0.26789504397598174,0.4372067451477051
0.9163333333333334,0.571215107199001,0.47205352783203125
0.904,0.7284820471027306,0.5099484920501709
0.9263333333333335,0.6580127826397811,0.5411098003387451
0.9196666666666666,0.6619239430582565,0.5225875377655029
0.9253333333333333,0.8390612189341703,0.5232300758361816
0.885,0.8745078196498631,0.5403151512145996
0.9113333333333332,0.6225661819240884,0.5336534976959229
0.9206666666666666,0.5593722228549463,0.4907069206237793
0.9330000000000002,0.5751672937757122,0.47538232803344727
0.915,0.5710920287242938,0.4733757972717285
0.9006666666666666,0.476567760149113,0.45754241943359375
0.8923333333333333,0.4646564988746653,0.448620080947876
0.9196666666666666,0.5039322076923619,0.43247461318969727
0.8983333333333333,0.44106645788910587,0.42153096199035645
0.91,0.5199460847903852,0.43797850608825684
0.8976666666666666,0.2837174656689048,0.468364953994751
0.9166666666666665,0.5394882114966834,0.4808683395385742
0.9280000000000002,0.5196315509105777,0.4911518096923828
0.9143333333333333,0.4526768606698247,0.3969297409057617
0.912,0.5553790101199994,0.47794628143310547
0.8946666666666667,0.7720655025351816,0.47623682022094727
0.8943333333333334,0.523775192892389,0.44120073318481445
0.909,0.24802470800379747,0.4008467197418213
0.8926666666666666,0.4370595697680804,0.4432036876678467
0.915,0.8585759948683114,0.5985362529754639
0.9206666666666666,0.28747819684051573,0.4753601551055908
0.8953333333333333,0.20063949524149985,0.4024784564971924
0.9263333333333335,1.0278225729768815,0.5356013774871826
0.9083333333333333,0.22072863739094148,0.479201078414917
0.91,0.5435087750037875,0.5160479545593262
0.9116666666666666,0.350699506681815,0.4843785762786865
0.9403333333333334,0.9844579237216879,0.5972111225128174
0.9133333333333333,0.5829212376822699,0.5214536190032959
0.9126666666666666,0.7836348791576646,0.5016436576843262
0.925,0.2716147489893569,0.7374434471130371
0.929,0.46070431229795417,0.46647214889526367
0.9016666666666666,0.5709963010217437,0.4630286693572998
0.925,0.8626649353058083,0.580268383026123
0.9083333333333333,0.9374829725417478,0.560215950012207
0.8743333333333332,0.19281717440454912,0.41008663177490234
0.9166666666666665,0.31890423404910445,0.45369553565979004
0.8986666666666666,1.063446953711596,0.6568593978881836
0.935,1.0632281475343386,0.5677640438079834
0.907,0.5159528720554383,0.4806230068206787
0.9079999999999999,0.7797373941252678,0.5688395500183105
0.9330000000000002,0.6694180546293211,0.6199910640716553
0.8966666666666666,0.44108013327518447,0.4596066474914551
0.9333333333333332,0.40961306990835994,0.6584470272064209
0.9176666666666666,0.7918127600326585,0.5230791568756104
0.915,0.6023813120720967,0.5167632102966309
0.9236666666666666,1.012383062094159,0.5379390716552734
0.92,0.22034572658074109,0.4344615936279297
0.9213333333333334,0.21264648421849763,0.5268149375915527
0.8956666666666667,0.2676625624126458,0.45174598693847656
0.917,0.5867503457842738,0.504706859588623
0.907,0.4529366930053178,0.42855095863342285
0.9103333333333333,0.8429040024222527,0.5287384986877441
0.9223333333333333,0.7759903383397355,0.4927051067352295
0.91,0.1927351220880776,0.41866588592529297
0.8963333333333332,0.18484442432073395,0.383436918258667
0.903,0.5787502449283014,0.5109524726867676
0.9313333333333333,0.8115053159858212,0.5355439186096191
0.916,0.618422539942277,0.5383191108703613
0.8983333333333333,0.18487177509289113,0.3838932514190674
0.907,0.18870088319489497,0.4047534465789795
0.9313333333333333,0.8428766516500956,0.5321388244628906
0.9183333333333333,1.0829480542596583,0.5375983715057373
0.897,0.40603011875577066,0.6097490787506104
0.9163333333333334,0.7956418681346624,0.5232551097869873
0.9206666666666666,0.8506305955566534,0.5475478172302246
0.8783333333333333,0.22045512966936975,0.43923330307006836
0.9183333333333333,0.5788322972447729,0.4848473072052002
0.8863333333333333,0.1847213458460267,0.36135053634643555
0.9103333333333333,0.2244620177903952,0.43410539627075195
0.9006666666666666,0.2477375248961472,0.3970916271209717
0.905,1.055501554399938,0.5498907566070557
0.9223333333333333,0.6656573234577102,0.6033146381378174
0.9263333333333335,0.3190820140681261,0.45090413093566895
0.9046666666666667,0.32683595797468384,0.4390435218811035
0.9076666666666666,0.4564922933857499,0.40807461738586426
0.9083333333333333,0.6025454167050397,0.4893357753753662
0.892,1.1028183902318427,0.5310842990875244
0.93,0.8586853979569401,0.5279927253723145
0.9236666666666666,0.5278231071716503,0.5922491550445557
0.916,0.5241581037025894,0.501056432723999
0.9106666666666666,0.19667363327871012,0.4371485710144043
0.911,0.26372405122201326,0.42281293869018555
0.9213333333333334,0.7717646440414526,0.5752227306365967
0.9313333333333333,0.8545691067472859,0.5690507888793945
0.9063333333333332,0.925612737425536,0.6410784721374512
0.9096666666666667,0.9649294724014683,0.5389199256896973
0.9106666666666666,0.45658802108830004,0.4604942798614502
0.9136666666666666,0.7759356367954211,0.5133776664733887
0.9203333333333333,0.9767586813594444,0.5162384510040283
0.9286666666666666,0.8191498568037503,0.5015850067138672
0.9243333333333333,0.7129741592896149,0.482269287109375
0.9223333333333333,1.110886868018208,0.5793054103851318
0.9236666666666666,0.8428903270361742,0.6073093414306641
0.9203333333333333,0.3109998608956822,0.42986440658569336
0.9206666666666666,0.3151845290357293,0.4937725067138672
0.9336666666666666,0.5709552748635079,0.47178125381469727
0.9093333333333333,0.44477248751640247,0.4142322540283203
0.9216666666666665,0.2834302825612545,0.4755074977874756
0.8896666666666667,0.2517854391754084,0.42325425148010254
0.9129999999999999,0.49226710336732876,0.47846460342407227
0.9146666666666667,0.7087621403774107,0.4520223140716553
0.9203333333333333,1.039938965042508,0.521857500076294
0.9383333333333332,0.3032048908308887,0.5044956207275391
0.909,1.1459915840819361,0.579143762588501
0.914,0.3345488757230059,0.4732017517089844
0.92,0.8702958007376589,0.5346734523773193
0.9123333333333333,1.1539643341657513,0.5571236610412598
0.9129999999999999,0.43727837594533775,0.40976762771606445
0.938,1.0635290060280675,0.5387041568756104
0.8960000000000001,0.4570393088288934,0.44106459617614746
0.905,0.5868050473285881,0.4811370372772217
0.938,0.775908286023264,0.5093562602996826
0.8983333333333333,0.5828118345936413,0.48430609703063965
0.9203333333333333,0.858917879520276,0.5684280395507812
0.921,0.5200418124929352,0.48340749740600586
0.911,0.3308018199374736,0.46898317337036133
0.9186666666666666,0.6263269130956993,0.607628345489502
0.907,1.051672446297934,0.5620458126068115
0.866,1.0673170879718354,0.5010292530059814
0.8996666666666667,0.6107232975800336,0.5334568023681641
0.9016666666666666,0.51187760700402,0.46616673469543457
0.9183333333333333,0.732557312154149,0.4851968288421631
0.9103333333333333,0.5197683047713636,0.4301760196685791
0.8683333333333333,0.27168312591974986,0.47078728675842285
0.9010000000000001,0.5118912823900985,0.47763633728027344
0.895,0.5394882114966834,0.4911184310913086
0.9023333333333333,0.73641377102831,0.5127518177032471
0.9083333333333333,0.46082739077266144,0.5037765502929688
0.9223333333333333,0.5236657898037603,0.4661424160003662
0.9133333333333333,0.3190683386820475,0.45156097412109375
0.9066666666666666,0.8665897711103623,0.5377023220062256
0.9223333333333333,1.0911259351346523,0.5712170600891113
0.8966666666666666,0.5868050473285881,0.5277466773986816
0.8986666666666666,0.2634915696586773,0.39731335639953613
0.9196666666666666,0.7799698756886038,0.5079708099365234
0.915,0.2714506443564139,0.5062859058380127
0.9163333333333334,0.2720660367299502,0.5139820575714111
0.907,1.126476808147795,0.5710673332214355
0.9106666666666666,0.8271773084318798,0.5583248138427734
0.9196666666666666,1.1462377410313507,0.5538437366485596
0.904,0.7679355359394489,0.5551857948303223
0.9133333333333333,0.252195700757766,0.44652485847473145
0.9286666666666666,0.6973021668435564,0.47318482398986816
0.9103333333333333,0.5398300961486481,0.4783899784088135
0.9330000000000002,0.704796278414621,0.46870923042297363
0.862,0.24784692798477587,0.3877222537994385
0.9123333333333333,0.31893158482126166,0.45224499702453613
0.9343333333333333,0.6106685960357192,0.6035923957824707
0.9243333333333333,0.7129057823592221,0.4959537982940674
0.888,0.6066070063703795,0.5707001686096191
0.9226666666666666,0.5869554765754526,0.5205721855163574
0.9153333333333333,0.5235974128733675,0.5228955745697021
0.9156666666666666,0.689069584424248,0.40884876251220703
0.9103333333333333,0.5239529729114106,0.46927595138549805
0.924,0.5121237639534345,0.4648435115814209
0.8766666666666667,0.46480692812152974,0.4743645191192627
0.93,0.417325987656682,0.5096297264099121
0.9016666666666666,0.7717783194275313,0.4695565700531006
0.914,0.25982656618961647,0.45021677017211914
0.9093333333333333,0.8584939425518399,0.5467371940612793
0.9010000000000001,0.48027378977640955,0.47714900970458984
0.9133333333333333,0.7406121145544357,0.4975278377532959
0.9053333333333333,0.5318299952926757,0.49541759490966797
0.9196666666666666,0.7559969238928439,0.45944643020629883
0.9236666666666666,0.5359189357301727,0.5816552639007568
0.9223333333333333,0.8389518158455417,0.5338027477264404
0.932,0.5904974015698061,0.5298745632171631
0.8963333333333332,0.6889875321077765,0.5236704349517822
0.894,0.5396249653574693,0.5618090629577637
0.9116666666666666,0.7955187896599552,0.5155801773071289
0.9046666666666667,0.5238435698227819,0.4763154983520508
0.8996666666666667,0.6264226407982494,0.5425209999084473
0.9256666666666666,0.5159528720554383,0.4902639389038086
0.9246666666666666,0.6026274690215112,0.4952983856201172
0.94,0.8545554313612074,0.5007197856903076
0.9306666666666666,0.5393788084080547,0.4578092098236084
0.9280000000000002,0.7126596254098075,0.4556548595428467
0.91,0.5316248645014969,0.45111560821533203
0.8786666666666667,0.18494015202328407,0.35584139823913574
0.9123333333333333,0.4607453384561899,0.4430704116821289
0.922,0.8587811256594902,0.5262312889099121
0.8636666666666667,0.2679497455202961,0.4312717914581299
0.9163333333333334,0.4527999391445319,0.4172630310058594
0.9216666666666665,0.45686152880987174,0.42989611625671387
0.9056666666666666,0.838842412756913,0.5185205936431885
0.9186666666666666,0.2794370698263076,0.4116189479827881
0.9166666666666665,0.7758672598650282,0.48142147064208984
0.9023333333333333,0.5986616070587215,0.48247551918029785
0.9153333333333333,0.3306650660766877,0.46118950843811035
0.945,0.8584529163936041,0.5157687664031982
0.9163333333333334,0.708885218852118,0.44830870628356934
0.9006666666666666,0.20470108490683964,0.3965177536010742
0.9036666666666666,0.4998022410966292,0.4818871021270752
0.9183333333333333,0.9217836293235321,0.5878574848175049
0.9246666666666666,0.8387330096682842,0.574425458908081
0.9126666666666666,0.6105455175610119,0.5753896236419678
0.9253333333333333,0.6029009767430829,0.5334084033966064
0.893,0.5356180772364438,0.5215072631835938
0.8546666666666667,0.18865985703665922,0.4198877811431885
0.927,0.5394745361106048,0.49604058265686035
0.924,0.7088168419217251,0.45226430892944336
0.924,1.1066885244920823,0.5581774711608887
0.9280000000000002,0.570818521002722,0.47777819633483887
0.9253333333333333,1.0435766177394117,0.540381669998169
0.9079999999999999,0.5513447712268168,0.47497034072875977
0.9013333333333332,0.49617826378580415,0.5364937782287598
0.8806666666666668,0.24790162952909023,0.41010332107543945
0.898,1.1108595172460507,0.6513533592224121
0.9230000000000002,0.7920042154377587,0.5800998210906982
0.902,0.1887555847392093,0.41756200790405273
0.903,0.2005984690832641,0.4021034240722656
0.9256666666666666,1.102968819478707,0.5920841693878174
0.9033333333333333,0.2837584918271406,0.4590301513671875
0.8976666666666666,1.1305930993574491,0.6284441947937012
0.9256666666666666,0.7717236178832169,0.4943532943725586
0.9093333333333333,0.6618555661278636,0.531641960144043
0.9193333333333333,1.1540327110961441,0.5801560878753662
0.8903333333333333,0.18901541707470243,0.4235067367553711
0.9326666666666666,0.5238298944367034,0.5559122562408447
0.8793333333333334,0.19281717440454912,0.40841174125671387
0.8856666666666668,0.2560384842458484,0.429485559463501
0.9066666666666666,0.28769700301777307,0.4625840187072754
0.8873333333333333,0.6853088532526371,0.5460712909698486
0.904,0.8074300509344028,0.49742579460144043
0.8740000000000001,0.4605265322789326,0.4259064197540283
0.897,0.4841986255809635,0.4751417636871338
0.8936666666666667,0.1847213458460267,0.35483336448669434
0.909,0.8627743383944371,0.5490415096282959
0.921,0.5200007863346995,0.45908093452453613
0.9146666666666667,0.29123892801212664,0.4628753662109375
0.9253333333333333,0.5986479316726429,0.47470760345458984
0.9196666666666666,0.35067215590965783,0.47219181060791016
0.9013333333333332,0.26386080508279913,0.4145517349243164
0.927,0.8743984165612344,0.5450775623321533
0.8826666666666667,0.22866036131652087,0.4518468379974365
0.9276666666666666,0.8470886705622999,0.545175313949585
0.9023333333333333,0.4408750024840057,0.41530871391296387
0.9330000000000002,0.7996077300974521,0.48842573165893555
0.9043333333333333,0.7918264354187371,0.49146413803100586
0.9143333333333333,0.60283259981269,0.5070874691009521
0.931,0.9021457749146837,0.517404317855835
0.9093333333333333,0.9059748830166876,0.5465517044067383
0.8893333333333334,0.8588631779759617,0.5546109676361084
0.9203333333333333,0.6969876329637489,0.4511528015136719
0.9003333333333333,0.28332087947262585,0.43062686920166016
0.9043333333333333,1.1303879685662703,0.5887830257415771
0.914,1.0872284501022556,0.5080647468566895
0.9123333333333333,1.0951191478695992,0.5453832149505615
0.912,0.6023813120720967,0.4908103942871094
0.93,0.543590827320259,0.4702723026275635
0.902,0.21653029386481581,0.4039170742034912
0.9136666666666666,0.5866819688538808,0.48740625381469727
0.91,0.5397890699904123,0.4758329391479492
0.909,0.5237888682784676,0.44912123680114746
0.8973333333333333,0.33084284609570935,0.44423747062683105
0.916,0.764202155539995,0.486253023147583
0.885,0.20479681260938973,0.4052426815032959
0.9196666666666666,0.7718603717440028,0.467055082321167
0.9023333333333333,0.7840041145817864,0.4801666736602783
0.9223333333333333,0.5195358232080276,0.4438483715057373
0.8976666666666666,1.1580669499893268,0.5715804100036621
0.893,0.2204277788972126,0.402238130569458
0.903,0.5985522039700928,0.4828495979309082
0.9293333333333333,0.5632286817291072,0.42581963539123535
0.9129999999999999,0.8548699652410148,0.5212550163269043
0.899,0.3701732564577203,0.4883730411529541
0.912,0.26375140199417046,0.412050724029541
0.9006666666666666,0.39402312977877285,0.4611501693725586
0.9186666666666666,0.7126049238654931,0.44859886169433594
0.9,0.20460535720428955,0.39875054359436035
0.9143333333333333,0.2480930849341904,0.4026813507080078
0.894,0.4606906369118756,0.4328601360321045
0.9203333333333333,0.26365567429162035,0.3948323726654053
0.914,0.8074437263204813,0.5017309188842773
0.9233333333333333,0.6028189244266113,0.5098714828491211
0.903,0.3626107679562627,0.4905426502227783
0.9136666666666666,1.0948319647619489,0.5384066104888916
0.9173333333333333,0.5197272786131278,0.4553077220916748
0.8623333333333334,0.18477604739034104,0.3670978546142578
0.9356666666666666,0.8978790544581652,0.5656332969665527
0.9136666666666666,0.4409570548004772,0.43129682540893555
0.909,0.8901934874820003,0.5596370697021484
0.92,0.8547195359941504,0.5410494804382324
0.9233333333333333,0.6497528494483157,0.526158332824707
0.9206666666666666,0.7758946106371853,0.49260759353637695
0.921,0.5987299839891144,0.564995288848877
0.9166666666666665,0.3348497342167348,0.4835357666015625
0.9143333333333333,0.9257358159002432,0.623784065246582
0.9156666666666666,0.47640365551617,0.4549546241760254
0.9253333333333333,1.0360004538518754,0.5425047874450684
0.8909999999999999,0.4923491556838003,0.45166516304016113
0.8876666666666666,0.1847213458460267,0.3515195846557617
0.9056666666666666,0.43700486822376605,0.3800625801086426
0.929,0.8978243529138509,0.4931142330169678
0.926,1.0595904948374348,0.5322699546813965
0.915,0.5198230063156779,0.44141530990600586
0.9006666666666666,0.8349586031105948,0.5053071975708008
0.9136666666666666,0.27927296519336464,0.4153585433959961
0.9043333333333333,0.18879661089744507,0.384204626083374
0.9133333333333333,0.7682363944331777,0.5730800628662109
0.9129999999999999,0.752400297354176,0.5597352981567383
0.9186666666666666,0.46090944308913295,0.4545018672943115
0.9043333333333333,0.1847213458460267,0.35535311698913574
0.8983333333333333,0.2518674914918799,0.40054869651794434
0.8933333333333333,0.24803838338987608,0.38622570037841797
0.9206666666666666,0.519918734018228,0.44361305236816406
0.9066666666666666,0.8073479986179313,0.5052697658538818
0.8853333333333333,0.3113554209337254,0.49022817611694336
0.9163333333333334,1.1184903826779014,0.5340566635131836
0.9196666666666666,0.40566088333164885,0.46291065216064453
0.9113333333333332,0.5828391853657984,0.46910858154296875
0.9263333333333335,0.26782666704558883,0.41570305824279785
0.9223333333333333,0.33863781616050287,0.5094349384307861
0.93,1.0554058266973878,0.6014184951782227
0.9236666666666666,0.7168989950941689,0.49228501319885254
0.9173333333333333,0.7168579689359331,0.48856091499328613
0.9223333333333333,0.606689058686851,0.505138635635376
0.9213333333333334,0.5825793530303053,0.45386791229248047
0.9136666666666666,0.6537870883414983,0.5098490715026855
0.9396666666666667,0.586941801189374,0.4776787757873535
0.909,0.6027778982683756,0.500901460647583
0.9183333333333333,1.059385364046256,0.544450044631958
0.9193333333333333,0.5040005846227549,0.4483528137207031
0.9060000000000001,1.1227160769761841,0.5627655982971191
0.9246666666666666,0.6065112786678294,0.5064873695373535
0.9076666666666666,0.2756079617243038,0.4491264820098877
0.9156666666666666,0.5240350252278821,0.4762704372406006
0.924,0.8942003756030258,0.5064346790313721
0.9123333333333333,0.5436318534784947,0.4773387908935547
0.929,0.52763165176655,0.46138596534729004
0.9223333333333333,0.53178896913444,0.4806244373321533
0.9230000000000002,0.8346577446168659,0.4742460250854492
0.9186666666666666,0.59857955474225,0.4903247356414795
0.9026666666666666,0.4569982826706576,0.4355013370513916
0.9203333333333333,0.8507673494174393,0.5113401412963867
0.911,0.5003902826980083,0.4360184669494629
0.9166666666666665,0.8390612189341703,0.5068306922912598
0.9206666666666666,0.2559701073154555,0.41630029678344727
0.8983333333333333,0.18865985703665922,0.36772990226745605
0.936,0.5395155622688406,0.46735286712646484
0.914,0.7760860660422856,0.48731350898742676
0.9153333333333333,0.8349996292688305,0.49173426628112793
0.903,0.20078992448836427,0.381915807723999
0.925,0.6029693536734758,0.497802734375
0.9243333333333333,0.5356864541668367,0.4566328525543213
0.9060000000000001,0.523775192892389,0.45354342460632324
0.9066666666666666,0.6069352156362655,0.5192492008209229
0.9126666666666666,0.8744667934916274,0.5479011535644531
0.9036666666666666,0.6301970473559388,0.48096561431884766
0.9280000000000002,0.9334213828764081,0.5383071899414062
0.9179999999999999,0.8192729352784576,0.492962121963501
0.9243333333333333,0.5039869092366763,0.4307706356048584
0.9033333333333333,0.7601405658746553,0.4818596839904785
0.8936666666666667,0.6067984617754797,0.5203661918640137
0.919,0.5238162190506248,0.45333409309387207
0.9273333333333333,0.515898170511124,0.43527960777282715
0.9129999999999999,0.3387061930908958,0.47398924827575684
0.8746666666666667,0.2085165176227649,0.41558361053466797
0.9156666666666666,0.27954647291493634,0.4640822410583496
0.898,1.1227297523622626,0.5690910816192627
0.922,0.7405710883961999,0.4826979637145996
0.9096666666666667,0.4371826482427877,0.41138744354248047
0.9346666666666666,0.8351774092878521,0.4945855140686035
0.9096666666666667,1.1267229650972095,0.5816769599914551
0.9330000000000002,0.6498212263787086,0.49747323989868164
0.921,0.7445232749729109,0.4912731647491455
0.9176666666666666,0.32665817795566227,0.4638199806213379
0.925,0.6224020772911454,0.527712345123291
0.9316666666666665,0.7364958233447815,0.5042726993560791
0.899,0.8427398977893097,0.5194575786590576
0.9213333333333334,0.5198093309295994,0.4421515464782715
0.912,0.44097073018655575,0.4057767391204834
0.9253333333333333,0.47254719664200895,0.42383551597595215
0.9179999999999999,0.6027095213379827,0.4973180294036865
0.9126666666666666,0.8627743383944371,0.5608103275299072
0.9173333333333333,0.5239119467531749,0.4620554447174072
0.9203333333333333,0.4570393088288934,0.43375325202941895
0.8909999999999999,0.22050983121368412,0.4134097099304199
0.9136666666666666,0.5000210472738865,0.4164705276489258
0.9263333333333335,0.32297949910052287,0.45655107498168945
0.9263333333333335,0.35451493939774026,0.4820699691772461
0.919,0.5712287825850796,0.48002099990844727
0.9143333333333333,0.2478059018265401,0.3888976573944092
0.9246666666666666,0.5198503570878351,0.4439423084259033
0.9176666666666666,0.4607590138422685,0.44582438468933105
0.922,1.0988935544272886,0.5497267246246338
0.9223333333333333,0.3308565214817879,0.4451150894165039
0.914,0.46849928236274774,0.41800904273986816
0.924,0.5592081182220032,0.487579345703125
0.9280000000000002,0.5197819801574421,0.43692779541015625
0.9123333333333333,0.3147742674533717,0.42617177963256836
0.8986666666666666,0.5436181780924161,0.5034196376800537
0.9223333333333333,0.4922397525951716,0.45510101318359375
0.929,0.6106959468078764,0.4918544292449951
0.912,0.33081549532355214,0.4363226890563965
0.9060000000000001,0.791730707716187,0.513730525970459
0.9133333333333333,0.5039869092366763,0.4357442855834961
0.8976666666666666,0.4368270882047445,0.38399791717529297
0.9010000000000001,0.7564755624055944,0.48569798469543457
0.9306666666666666,1.0236789309950702,0.47825002670288086
0.9173333333333333,0.6891789875128768,0.4104917049407959
0.8866666666666667,0.34253530119289965,0.4286689758300781
0.8916666666666667,0.46460179733035095,0.4487302303314209
0.9010000000000001,0.22852360745573502,0.4491455554962158
0.9083333333333333,0.519918734018228,0.45817995071411133
0.912,0.436840763590823,0.3846890926361084
0.8926666666666666,0.2676625624126458,0.414231538772583
0.931,1.0320482672751643,0.5218744277954102
0.9193333333333333,0.5478575477767775,0.522808313369751
0.8806666666666668,0.968799606661708,0.48552560806274414
0.9253333333333333,0.4964244207352187,0.47954678535461426
0.9256666666666666,0.8546511590637574,0.515026330947876
0.9296666666666666,0.7089809465546681,0.4483013153076172
0.907,0.390029917043826,0.45821595191955566
0.888,0.5515362266319169,0.46978092193603516
0.9043333333333333,0.5198230063156779,0.44715237617492676
0.8963333333333332,0.22443466701823805,0.4211733341217041
0.9266666666666665,0.6025590920911182,0.4979526996612549
0.922,1.1537865541467296,0.5416007041931152
0.9323333333333333,0.3545012640116617,0.4818754196166992
0.925,0.5985385285840142,0.476672887802124
0.8986666666666666,0.5354813233756579,0.45160508155822754
0.9163333333333334,0.28761495070130155,0.4496634006500244
0.8863333333333333,0.18474869661818386,0.37029528617858887
0.9183333333333333,0.6537597375693411,0.5204041004180908
0.9213333333333334,0.4527178868280604,0.3986513614654541
0.9273333333333333,0.7841545438286508,0.5267021656036377
0.9213333333333334,0.8388697635290702,0.5172390937805176
0.902,0.7327761183314063,0.4850766658782959
0.9179999999999999,0.4486152710044849,0.4245645999908447
0.904,0.44503231985189556,0.41690874099731445
0.9179999999999999,0.3463917600670607,0.4579625129699707
0.9066666666666666,0.795751271223291,0.5139126777648926
0.9313333333333333,0.590798260063535,0.4911050796508789
0.9206666666666666,0.33052831221590184,0.43749570846557617
0.92,0.3665766299190524,0.4863770008087158
0.9256666666666666,0.854828939082779,0.5327715873718262
0.932,0.5829759392265843,0.4638552665710449
0.8973333333333333,0.200502741380714,0.37123703956604004
0.9280000000000002,0.4764583570604843,0.44220757484436035
0.9273333333333333,1.1658892708262776,0.5457093715667725
0.914,1.0197677705765948,0.4579596519470215
0.9146666666666667,0.20855754378100066,0.3982541561126709
0.9203333333333333,0.37021428261595607,0.4991638660430908
0.9263333333333335,0.5314334090963967,0.4393293857574463
0.905,0.6932816033364523,0.4412877559661865
0.9126666666666666,0.5003492565397726,0.44272804260253906
0.9036666666666666,0.7050424353640355,0.44390130043029785
0.9313333333333333,0.5591670920637675,0.4929931163787842
0.9123333333333333,0.2677446147291173,0.4132726192474365
0.9193333333333333,0.8506716217148892,0.5233500003814697
0.931,0.5433446703708444,0.4813375473022461
0.895,0.1847213458460267,0.35776281356811523
0.9073333333333333,0.6026821705658255,0.49249815940856934
0.9273333333333333,0.83877403582652,0.49090003967285156
0.9233333333333333,0.5867503457842738,0.4869959354400635
0.9133333333333333,0.5237888682784676,0.47328972816467285
0.8966666666666666,1.059358013274099,0.5297291278839111
0.9283333333333332,0.8229926402918327,0.4929215908050537
0.9256666666666666,0.6222926742025167,0.5132613182067871
0.9216666666666665,1.1106954126131077,0.5534095764160156
0.9216666666666665,0.8230336664500685,0.48711442947387695
0.9003333333333333,0.1847213458460267,0.3549773693084717
0.892,0.79179908464658,0.5136897563934326
0.8913333333333333,0.3506174543653435,0.46797895431518555
0.9153333333333333,0.43701854360984466,0.39173007011413574
0.8983333333333333,0.8547879129245433,0.5157179832458496
0.9146666666666667,0.7756894798460066,0.4760890007019043
0.927,0.7795185879480104,0.4910852909088135
0.903,0.6539238422022842,0.5186774730682373
0.8909999999999999,1.126777666641524,0.5799736976623535
0.9010000000000001,0.18477604739034104,0.359130859375
0.9079999999999999,0.9098723680490843,0.5676379203796387
0.9286666666666666,0.843191185529903,0.5375480651855469
